Linux 6.14.0-36-generic (legion) 	04/11/2026 	_x86_64_	(12 CPU)

11:07:38 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:11:00 AM  1000     79599    3.00    3.00    0.00    0.00    6.00    10  ruby
11:11:01 AM  1000     79599    2.97    2.97    0.00    0.00    5.94    11  ruby
11:11:02 AM  1000     79599    2.00    3.00    0.00    0.00    5.00    11  ruby
11:11:03 AM  1000     79599    3.00    3.00    0.00    0.00    6.00     0  ruby
11:11:04 AM  1000     79599    3.00    3.00    0.00    0.00    6.00     9  ruby
11:11:05 AM  1000     79599    3.00    3.00    0.00    0.00    6.00     9  ruby
11:11:06 AM  1000     79599    4.00    2.00    0.00    0.00    6.00     7  ruby
11:11:07 AM  1000     79599    3.00    3.00    0.00    0.00    6.00     6  ruby
11:11:08 AM  1000     79599    3.00    2.00    0.00    0.00    5.00     9  ruby
11:11:09 AM  1000     79599    4.00    2.00    0.00    0.00    6.00     9  ruby
11:11:10 AM  1000     79599    3.00    3.00    0.00    0.00    6.00     9  ruby
11:11:11 AM  1000     79599    2.00    3.00    0.00    0.00    5.00     7  ruby
11:11:12 AM  1000     79599    3.00    3.00    0.00    0.00    6.00     9  ruby
11:11:13 AM  1000     79599    3.00    3.00    0.00    0.00    6.00    11  ruby
11:11:14 AM  1000     79599    2.00    3.00    0.00    0.00    5.00     5  ruby
11:11:15 AM  1000     79599    4.00    2.00    0.00    0.00    6.00     2  ruby
11:11:16 AM  1000     79599    3.00    3.00    0.00    0.00    6.00    11  ruby
11:11:17 AM  1000     79599    2.00    3.00    0.00    0.00    5.00     3  ruby
11:11:18 AM  1000     79599    3.00    2.00    0.00    0.00    5.00     8  ruby
11:11:19 AM  1000     79599    3.00    3.00    0.00    0.00    6.00     9  ruby
11:11:20 AM  1000     79599    4.00    1.00    0.00    0.00    5.00     9  ruby
11:11:21 AM  1000     79599    3.00    2.00    0.00    0.00    5.00     7  ruby
11:11:22 AM  1000     79599    3.00    4.00    0.00    0.00    7.00     7  ruby
11:11:23 AM  1000     79599    3.00    3.00    0.00    0.00    6.00    11  ruby
11:11:24 AM  1000     79599    2.00    2.00    0.00    1.00    4.00     9  ruby
11:11:25 AM  1000     79599    3.00    3.00    0.00    0.00    6.00     2  ruby
11:11:26 AM  1000     79599    2.00    3.00    0.00    0.00    5.00     7  ruby
11:11:27 AM  1000     79599    2.00    4.00    0.00    0.00    6.00    11  ruby
11:11:28 AM  1000     79599    3.00    3.00    0.00    0.00    6.00     9  ruby
11:11:29 AM  1000     79599    3.00    2.00    0.00    0.00    5.00     9  ruby
11:11:30 AM  1000     79599    3.00    3.00    0.00    0.00    6.00    10  ruby
11:11:31 AM  1000     79599    2.00    4.00    0.00    0.00    6.00    11  ruby
11:11:32 AM  1000     79599    3.00    3.00    0.00    0.00    6.00    11  ruby
11:11:33 AM  1000     79599    2.00    3.00    0.00    0.00    5.00     4  ruby
11:11:34 AM  1000     79599    3.00    3.00    0.00    0.00    6.00    11  ruby
11:11:35 AM  1000     79599    4.00    2.00    0.00    0.00    6.00    11  ruby
11:11:36 AM  1000     79599    3.00    3.00    0.00    0.00    6.00     9  ruby
11:11:37 AM  1000     79599    3.00    3.00    0.00    0.00    6.00    11  ruby
11:11:38 AM  1000     79599    3.00    2.00    0.00    0.00    5.00    10  ruby
11:11:39 AM  1000     79599    4.00    2.00    0.00    0.00    6.00    10  ruby
11:11:40 AM  1000     79599    2.00    4.00    0.00    0.00    6.00     7  ruby
11:11:41 AM  1000     79599    2.00    4.00    0.00    0.00    6.00    11  ruby
11:11:42 AM  1000     79599    3.00    3.00    0.00    0.00    6.00     9  ruby
11:11:43 AM  1000     79599    2.00    3.00    0.00    0.00    5.00     9  ruby
11:11:44 AM  1000     79599    3.00    4.00    0.00    0.00    7.00     8  ruby
11:11:45 AM  1000     79599    2.00    3.00    0.00    0.00    5.00    11  ruby
11:11:46 AM  1000     79599    3.00    3.00    0.00    0.00    6.00     9  ruby
11:11:47 AM  1000     79599    3.00    4.00    0.00    0.00    7.00     9  ruby
11:11:48 AM  1000     79599    3.00    3.00    0.00    0.00    6.00     9  ruby
11:11:49 AM  1000     79599    3.00    2.00    0.00    0.00    5.00     9  ruby
11:11:50 AM  1000     79599    3.00    3.00    0.00    0.00    6.00     9  ruby
11:11:51 AM  1000     79599    2.00    3.00    0.00    0.00    5.00    10  ruby
11:11:52 AM  1000     79599    3.00    3.00    0.00    0.00    6.00     9  ruby
11:11:53 AM  1000     79599    4.00    3.00    0.00    0.00    7.00     8  ruby
11:11:54 AM  1000     79599    1.00    3.00    0.00    0.00    4.00    11  ruby
11:11:55 AM  1000     79599    3.00    3.00    0.00    0.00    6.00     8  ruby
11:11:56 AM  1000     79599    2.00    4.00    0.00    0.00    6.00     9  ruby
11:11:57 AM  1000     79599    2.00    2.00    0.00    0.00    4.00     9  ruby
11:11:58 AM  1000     79599    3.00    3.00    0.00    0.00    6.00     5  ruby
11:11:59 AM  1000     79599    4.00    3.00    0.00    0.00    7.00     7  ruby
11:12:00 AM  1000     79599    2.00    3.00    0.00    0.00    5.00     2  ruby
11:12:01 AM  1000     79599    3.00    3.00    0.00    0.00    6.00     7  ruby
11:12:02 AM  1000     79599    1.00    4.00    0.00    0.00    5.00     9  ruby
11:12:03 AM  1000     79599    3.00    2.00    0.00    0.00    5.00     9  ruby
11:12:04 AM  1000     79599    2.00    3.00    0.00    0.00    5.00     1  ruby
11:12:05 AM  1000     79599    4.00    3.00    0.00    0.00    7.00     9  ruby
11:12:06 AM  1000     79599    3.00    2.00    0.00    0.00    5.00     9  ruby
11:12:07 AM  1000     79599    2.00    4.00    0.00    0.00    6.00    11  ruby
11:12:08 AM  1000     79599    2.00    3.00    0.00    0.00    5.00     1  ruby
11:12:09 AM  1000     79599    2.00    3.00    0.00    0.00    5.00     7  ruby
11:12:10 AM  1000     79599    1.00    4.00    0.00    0.00    5.00     9  ruby
11:12:11 AM  1000     79599    4.00    2.00    0.00    0.00    6.00     9  ruby
11:12:12 AM  1000     79599    3.00    3.00    0.00    0.00    6.00     4  ruby
11:12:13 AM  1000     79599    3.00    3.00    0.00    0.00    6.00     4  ruby
11:12:14 AM  1000     79599    3.00    3.00    0.00    0.00    6.00    11  ruby
11:12:15 AM  1000     79599    2.00    3.00    0.00    0.00    5.00     9  ruby
11:12:16 AM  1000     79599    3.00    3.00    0.00    0.00    6.00     1  ruby
11:12:17 AM  1000     79599    2.00    3.00    0.00    0.00    5.00    11  ruby
11:12:18 AM  1000     79599    2.00    3.00    0.00    0.00    5.00     7  ruby
11:12:19 AM  1000     79599    4.00    2.00    0.00    0.00    6.00    11  ruby
11:12:20 AM  1000     79599    1.00    4.00    0.00    0.00    5.00     8  ruby
11:12:21 AM  1000     79599    2.00    4.00    0.00    0.00    6.00     9  ruby
11:12:22 AM  1000     79599    3.00    3.00    0.00    0.00    6.00    11  ruby
11:12:23 AM  1000     79599    2.00    3.00    0.00    0.00    5.00    11  ruby
11:12:24 AM  1000     79599    2.00    4.00    0.00    0.00    6.00     8  ruby
11:12:25 AM  1000     79599    3.00    3.00    0.00    0.00    6.00     8  ruby
11:12:26 AM  1000     79599    2.00    3.00    0.00    0.00    5.00    10  ruby
11:12:27 AM  1000     79599    2.00    3.00    0.00    0.00    5.00    11  ruby
11:12:28 AM  1000     79599    2.00    4.00    0.00    0.00    6.00     9  ruby
11:12:29 AM  1000     79599    2.00    3.00    0.00    0.00    5.00     9  ruby
11:12:30 AM  1000     79599    3.00    2.00    0.00    0.00    5.00     0  ruby
11:12:31 AM  1000     79599    1.00    3.00    0.00    0.00    4.00    11  ruby
11:12:32 AM  1000     79599    2.00    3.00    0.00    0.00    5.00     0  ruby
11:12:33 AM  1000     79599    3.00    3.00    0.00    0.00    6.00    11  ruby
11:12:34 AM  1000     79599    2.00    3.00    0.00    0.00    5.00     0  ruby
11:12:35 AM  1000     79599    2.00    3.00    0.00    0.00    5.00     1  ruby
11:12:36 AM  1000     79599    3.00    3.00    0.00    0.00    6.00     9  ruby
11:12:37 AM  1000     79599    3.00    3.00    0.00    0.00    6.00     9  ruby
11:12:38 AM  1000     79599    4.00    3.00    0.00    0.00    7.00     9  ruby
11:12:39 AM  1000     79599    2.00    3.00    0.00    0.00    5.00    11  ruby
11:12:40 AM  1000     79599    3.00    3.00    0.00    0.00    6.00    11  ruby
11:12:41 AM  1000     79599    3.00    2.00    0.00    0.00    5.00    11  ruby

Average:     1000     79599    2.76    2.98    0.00    0.01    5.74     -  ruby
