Linux 6.14.0-36-generic (legion) 	04/11/2026 	_x86_64_	(12 CPU)

11:34:43 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:37:41 AM  1000    107231   41.00   17.00    0.00    0.00   58.00     4  component_conta
11:37:42 AM  1000    107231   41.00   18.00    0.00    0.00   59.00     3  component_conta
11:37:43 AM  1000    107231   43.00   15.00    0.00    0.00   58.00     4  component_conta
11:37:44 AM  1000    107231   43.00   14.00    0.00    0.00   57.00    10  component_conta
11:37:45 AM  1000    107231   40.00   18.00    0.00    0.00   58.00     5  component_conta
11:37:46 AM  1000    107231   43.00   14.00    0.00    0.00   57.00     5  component_conta
11:37:47 AM  1000    107231   41.00   15.00    0.00    0.00   56.00     2  component_conta
11:37:48 AM  1000    107231   40.00   16.00    0.00    0.00   56.00     5  component_conta
11:37:49 AM  1000    107231   42.00   13.00    0.00    0.00   55.00    10  component_conta
11:37:50 AM  1000    107231   42.00   15.00    0.00    0.00   57.00     4  component_conta
11:37:51 AM  1000    107231   41.00   15.00    0.00    0.00   56.00     6  component_conta
11:37:52 AM  1000    107231   40.00   16.00    0.00    0.00   56.00     9  component_conta
11:37:53 AM  1000    107231   42.00   18.00    0.00    0.00   60.00     7  component_conta
11:37:54 AM  1000    107231   39.00   17.00    0.00    0.00   56.00     3  component_conta
11:37:55 AM  1000    107231   41.00   15.00    0.00    0.00   56.00     3  component_conta
11:37:56 AM  1000    107231   41.00   15.00    0.00    1.00   56.00     5  component_conta
11:37:57 AM  1000    107231   39.00   17.00    0.00    0.00   56.00     6  component_conta
11:37:58 AM  1000    107231   41.00   16.00    0.00    0.00   57.00    11  component_conta
11:37:59 AM  1000    107231   41.00   16.00    0.00    0.00   57.00     8  component_conta
11:38:00 AM  1000    107231   41.00   16.00    0.00    0.00   57.00     3  component_conta
11:38:01 AM  1000    107231   42.00   16.00    0.00    0.00   58.00    10  component_conta
11:38:02 AM  1000    107231   40.00   16.00    0.00    0.00   56.00     7  component_conta
11:38:03 AM  1000    107231   41.00   15.00    0.00    0.00   56.00     8  component_conta
11:38:04 AM  1000    107231   41.00   16.00    0.00    0.00   57.00    10  component_conta
11:38:05 AM  1000    107231   41.00   16.00    0.00    0.00   57.00     3  component_conta
11:38:06 AM  1000    107231   42.00   16.00    0.00    0.00   58.00     9  component_conta
11:38:07 AM  1000    107231   40.00   16.00    0.00    1.00   56.00    11  component_conta
11:38:08 AM  1000    107231   39.00   18.00    0.00    0.00   57.00     8  component_conta
11:38:09 AM  1000    107231   44.00   12.00    0.00    0.00   56.00     5  component_conta
11:38:10 AM  1000    107231   42.00   15.00    0.00    0.00   57.00     1  component_conta
11:38:11 AM  1000    107231   43.00   16.00    0.00    0.00   59.00     3  component_conta
11:38:12 AM  1000    107231   42.00   17.00    0.00    0.00   59.00     9  component_conta
11:38:13 AM  1000    107231   41.00   16.00    0.00    0.00   57.00     7  component_conta
11:38:14 AM  1000    107231   40.00   17.00    0.00    0.00   57.00    10  component_conta
11:38:15 AM  1000    107231   40.00   17.00    0.00    0.00   57.00     8  component_conta
11:38:16 AM  1000    107231   40.00   16.00    0.00    0.00   56.00     7  component_conta
11:38:17 AM  1000    107231   40.59   15.84    0.00    0.00   56.44     4  component_conta
11:38:18 AM  1000    107231   43.00   15.00    0.00    0.00   58.00     3  component_conta
11:38:19 AM  1000    107231   41.00   15.00    0.00    0.00   56.00     5  component_conta
11:38:20 AM  1000    107231   42.00   16.00    0.00    0.00   58.00    10  component_conta
11:38:21 AM  1000    107231   42.00   15.00    0.00    0.00   57.00     8  component_conta
11:38:22 AM  1000    107231   43.00   16.00    0.00    0.00   59.00    10  component_conta
