Linux 6.14.0-36-generic (legion) 	04/11/2026 	_x86_64_	(12 CPU)

10:47:20 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:50:29 AM  1000     60808   14.00   28.00    0.00    0.00   42.00     9  ruby
10:50:30 AM  1000     60808   31.00    8.00    0.00    0.00   39.00     9  ruby
10:50:31 AM  1000     60808   33.00    9.00    0.00    1.00   42.00     0  ruby
10:50:32 AM  1000     60808   32.00    7.00    0.00    0.00   39.00     4  ruby
10:50:33 AM  1000     60808   30.00   11.00    0.00    0.00   41.00    10  ruby
10:50:34 AM  1000     60808   20.00   22.00    0.00    1.00   42.00     2  ruby
10:50:35 AM  1000     60808    9.00   31.00    0.00    0.00   40.00     2  ruby
10:50:36 AM  1000     60808   28.00   16.00    0.00    1.00   44.00     8  ruby
10:50:37 AM  1000     60808   30.00   11.00    0.00    0.00   41.00    11  ruby
10:50:38 AM  1000     60808   29.00   13.00    0.00    1.00   42.00     9  ruby
10:50:39 AM  1000     60808   30.00   12.00    0.00    0.00   42.00     6  ruby
10:50:40 AM  1000     60808   30.00   11.00    0.00    0.00   41.00     6  ruby
10:50:41 AM  1000     60808   31.00   10.00    0.00    0.00   41.00     9  ruby
10:50:42 AM  1000     60808   32.00    9.00    0.00    1.00   41.00     6  ruby
10:50:43 AM  1000     60808   29.00   13.00    0.00    0.00   42.00     9  ruby
10:50:44 AM  1000     60808   32.00   10.00    0.00    0.00   42.00    10  ruby
10:50:45 AM  1000     60808   33.00    9.00    0.00    1.00   42.00     8  ruby
10:50:46 AM  1000     60808   32.00   10.00    0.00    0.00   42.00    11  ruby
10:50:47 AM  1000     60808   32.00    9.00    0.00    0.00   41.00    11  ruby
10:50:48 AM  1000     60808   31.00   10.00    0.00    1.00   41.00    11  ruby
10:50:49 AM  1000     60808   31.00   11.00    0.00    0.00   42.00     6  ruby
10:50:50 AM  1000     60808   33.00    9.00    0.00    0.00   42.00     7  ruby
10:50:51 AM  1000     60808   23.00   19.00    0.00    1.00   42.00     9  ruby
10:50:52 AM  1000     60808   32.00   10.00    0.00    0.00   42.00     8  ruby
10:50:53 AM  1000     60808   33.00    7.00    0.00    1.00   40.00     2  ruby
10:50:54 AM  1000     60808   35.00    8.00    0.00    0.00   43.00     8  ruby
10:50:55 AM  1000     60808   32.00    9.00    0.00    1.00   41.00     0  ruby
10:50:56 AM  1000     60808   27.00   13.00    0.00    0.00   40.00     9  ruby
10:50:57 AM  1000     60808   33.00    8.00    0.00    1.00   41.00    10  ruby
10:50:58 AM  1000     60808   32.00    9.00    0.00    0.00   41.00    10  ruby
10:50:59 AM  1000     60808   32.00    9.00    0.00    1.00   41.00    10  ruby
10:51:00 AM  1000     60808   29.00   13.00    0.00    0.00   42.00    10  ruby
10:51:01 AM  1000     60808   31.00    9.00    0.00    0.00   40.00    11  ruby
10:51:02 AM  1000     60808   32.00    9.00    0.00    1.00   41.00     0  ruby
10:51:03 AM  1000     60808   29.00   12.00    0.00    0.00   41.00     9  ruby
10:51:04 AM  1000     60808   27.00   14.00    0.00    0.00   41.00     9  ruby
10:51:05 AM  1000     60808   12.00   30.00    0.00    1.00   42.00     2  ruby
10:51:06 AM  1000     60808   11.00   30.00    0.00    0.00   41.00     5  ruby
10:51:07 AM  1000     60808   31.00   10.00    0.00    0.00   41.00     9  ruby
10:51:08 AM  1000     60808   19.00   23.00    0.00    1.00   42.00     7  ruby
10:51:09 AM  1000     60808    4.00   37.00    0.00    0.00   41.00     3  ruby
10:51:10 AM  1000     60808   34.00   10.00    0.00    1.00   44.00     8  ruby
10:51:11 AM  1000     60808   28.00   13.00    0.00    1.00   41.00    10  ruby
10:51:12 AM  1000     60808   32.00   10.00    0.00    0.00   42.00    11  ruby
10:51:13 AM  1000     60808   32.00    8.00    0.00    1.00   40.00     6  ruby
10:51:14 AM  1000     60808   15.00   26.00    0.00    0.00   41.00     6  ruby
10:51:15 AM  1000     60808   27.00   15.00    0.00    0.00   42.00    11  ruby
10:51:16 AM  1000     60808   27.00   14.00    0.00    1.00   41.00     9  ruby
10:51:17 AM  1000     60808   15.00   25.00    0.00    0.00   40.00    11  ruby
10:51:18 AM  1000     60808   23.00   18.00    0.00    0.00   41.00     6  ruby
10:51:19 AM  1000     60808   31.00   10.00    0.00    0.00   41.00     9  ruby
10:51:20 AM  1000     60808   30.00   11.00    0.00    1.00   41.00    11  ruby
10:51:21 AM  1000     60808   32.00    9.00    0.00    0.00   41.00    10  ruby
10:51:22 AM  1000     60808   32.00   10.00    0.00    1.00   42.00     1  ruby
10:51:23 AM  1000     60808   30.00    9.00    0.00    1.00   39.00     6  ruby
10:51:24 AM  1000     60808   32.00   10.00    0.00    0.00   42.00     9  ruby
10:51:25 AM  1000     60808   30.00   10.00    0.00    0.00   40.00     8  ruby
10:51:26 AM  1000     60808   33.00    8.00    0.00    0.00   41.00     3  ruby
10:51:27 AM  1000     60808   30.00   11.00    0.00    1.00   41.00    11  ruby
10:51:28 AM  1000     60808   30.00    9.00    0.00    0.00   39.00     8  ruby
10:51:29 AM  1000     60808   31.00   11.00    0.00    1.00   42.00     0  ruby
10:51:30 AM  1000     60808   32.00    8.00    0.00    0.00   40.00    11  ruby
10:51:31 AM  1000     60808   17.00   24.00    0.00    0.00   41.00     3  ruby
10:51:32 AM  1000     60808   27.00   14.00    0.00    0.00   41.00     3  ruby
10:51:33 AM  1000     60808   33.00    8.00    0.00    1.00   41.00     0  ruby
10:51:34 AM  1000     60808   32.00    9.00    0.00    0.00   41.00     1  ruby
10:51:35 AM  1000     60808   28.00   12.00    0.00    0.00   40.00     8  ruby
10:51:36 AM  1000     60808   32.00    8.00    0.00    1.00   40.00    10  ruby
10:51:37 AM  1000     60808   19.00   23.00    0.00    1.00   42.00    11  ruby
10:51:38 AM  1000     60808   31.00   10.00    0.00    0.00   41.00     2  ruby
10:51:39 AM  1000     60808   31.00   10.00    0.00    0.00   41.00     8  ruby
10:51:40 AM  1000     60808   29.00   12.00    0.00    1.00   41.00     2  ruby
10:51:41 AM  1000     60808   29.00   14.00    0.00    0.00   43.00     8  ruby
10:51:42 AM  1000     60808   31.00    9.00    0.00    0.00   40.00     8  ruby
10:51:43 AM  1000     60808   34.00    8.00    0.00    1.00   42.00     7  ruby
10:51:44 AM  1000     60808   30.00   11.00    0.00    0.00   41.00    10  ruby
10:51:45 AM  1000     60808   31.00    9.00    0.00    0.00   40.00     6  ruby
10:51:46 AM  1000     60808   31.00   11.00    0.00    0.00   42.00    10  ruby
10:51:47 AM  1000     60808   31.00   10.00    0.00    1.00   41.00     9  ruby
10:51:48 AM  1000     60808   32.00    8.00    0.00    0.00   40.00     9  ruby
10:51:49 AM  1000     60808   31.00   10.00    0.00    0.00   41.00    11  ruby
10:51:50 AM  1000     60808   31.00    9.00    0.00    0.00   40.00    10  ruby
10:51:51 AM  1000     60808   23.00   18.00    0.00    1.00   41.00     0  ruby
10:51:52 AM  1000     60808   24.00   18.00    0.00    0.00   42.00     7  ruby
10:51:53 AM  1000     60808   30.00   12.00    0.00    0.00   42.00     0  ruby
10:51:54 AM  1000     60808   32.00   11.00    0.00    1.00   43.00     5  ruby
10:51:55 AM  1000     60808   28.00   12.00    0.00    0.00   40.00     6  ruby
10:51:56 AM  1000     60808   29.00   12.00    0.00    1.00   41.00    11  ruby
10:51:57 AM  1000     60808   31.00   10.00    0.00    1.00   41.00    10  ruby
10:51:58 AM  1000     60808   32.00   10.00    0.00    0.00   42.00     7  ruby
10:51:59 AM  1000     60808   34.00    8.00    0.00    0.00   42.00     9  ruby
10:52:00 AM  1000     60808   32.00   10.00    0.00    0.00   42.00     8  ruby
10:52:01 AM  1000     60808   33.00    8.00    0.00    1.00   41.00     0  ruby
10:52:02 AM  1000     60808   25.00   17.00    0.00    0.00   42.00     2  ruby
10:52:03 AM  1000     60808    6.00   36.00    0.00    0.00   42.00    11  ruby
10:52:04 AM  1000     60808   32.00   10.00    0.00    1.00   42.00     9  ruby
10:52:05 AM  1000     60808   31.00    9.00    0.00    0.00   40.00     5  ruby
10:52:06 AM  1000     60808   23.00   19.00    0.00    0.00   42.00     9  ruby
10:52:07 AM  1000     60808   24.00   18.00    0.00    0.00   42.00     6  ruby
10:52:08 AM  1000     60808   29.00   11.00    0.00    1.00   40.00    11  ruby
10:52:09 AM  1000     60808   34.00    8.00    0.00    0.00   42.00     9  ruby
10:52:10 AM  1000     60808   30.00   12.00    0.00    1.00   42.00     7  ruby
10:52:11 AM  1000     60808    0.00   42.00    0.00    0.00   42.00    10  ruby
10:52:12 AM  1000     60808    3.00   41.00    0.00    0.00   44.00     7  ruby
10:52:13 AM  1000     60808   30.00   11.00    0.00    0.00   41.00     7  ruby
10:52:14 AM  1000     60808   33.00    9.00    0.00    0.00   42.00     1  ruby
10:52:15 AM  1000     60808   32.00   10.00    0.00    1.00   42.00     6  ruby
10:52:16 AM  1000     60808   34.00    9.00    0.00    0.00   43.00    11  ruby
10:52:17 AM  1000     60808   30.69    9.90    0.00    0.00   40.59     9  ruby
10:52:18 AM  1000     60808   23.00   19.00    0.00    1.00   42.00    11  ruby
10:52:19 AM  1000     60808   32.00    9.00    0.00    0.00   41.00    10  ruby
10:52:20 AM  1000     60808   17.00   25.00    0.00    0.00   42.00    10  ruby
10:52:21 AM  1000     60808   32.00   11.00    0.00    1.00   43.00    10  ruby
10:52:22 AM  1000     60808   31.00   11.00    0.00    0.00   42.00    10  ruby
10:52:23 AM  1000     60808   32.00    9.00    0.00    1.00   41.00    11  ruby
10:52:24 AM  1000     60808   32.00   10.00    0.00    0.00   42.00     8  ruby
10:52:25 AM  1000     60808   32.00   10.00    0.00    0.00   42.00    10  ruby
10:52:26 AM  1000     60808   30.00   12.00    0.00    1.00   42.00     4  ruby
10:52:27 AM  1000     60808   25.00   17.00    0.00    0.00   42.00     9  ruby
10:52:28 AM  1000     60808   34.00    8.00    0.00    0.00   42.00     0  ruby
10:52:29 AM  1000     60808   23.00   19.00    0.00    1.00   42.00    11  ruby
10:52:30 AM  1000     60808   25.00   17.00    0.00    0.00   42.00     0  ruby
10:52:31 AM  1000     60808   32.00    8.00    0.00    0.00   40.00     9  ruby
10:52:32 AM  1000     60808   32.00    9.00    0.00    0.00   41.00    10  ruby
